coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Jul 05 15:29:11 +0000 2020,,,,0,1279799492825485314,,,,en,,,4291,1279639162229002241,joncoopertweets,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @joncoopertweets: If Trump thinks that Kanye West “running for president” is going to prevent him from being defeated by @JoeBiden in No…,https://twitter.com/joncoopertweets/status/1279799492825485314,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Tue Jul 07 21:52:36 +0000 2020,,,,0,1280620757404602373,,,,en,,,189,1280620066686500871,DNCWarRoom,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DNCWarRoom: Trump thinks we're ""in a good place” on COVID, disagreeing with Dr. Fauci saying the opposite.

One has been the Director o…",https://twitter.com/TheDemocrats/status/1280620757404602373,Sun Apr 13 20:23:13 +0000 2008,TheDemocrats,false,"The official Twitter account of the Democratic National Committee, led by Chair @TomPerez. Join our team to get the latest info on Democratic news and issues.",1181,2007709,1714,11682,"Washington, D.C.",The Democrats,TheDemocrats,33203,,http://IWillVote.com,true
,Thu Jul 23 20:27:04 +0000 2020,,,https://bit.ly/3jJnwQ2 https://bit.ly/3cFLNSE,1214,1286397440971726850,,,,en,,false,461,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","See the numbers 👉 https://t.co/4LiUj11sbf

Wow, Trump would be screwed without Florida.

But polls don't vote - support our campaign to elect @JoeBiden here: https://t.co/Vzr7kyUN4M",https://twitter.com/TheDemCoalition/status/1286397440971726850,Sat Mar 26 21:25:24 +0000 2016,TheDemCoalition,false,"We help run #TheResistance and established the #ImpeachmentTaskForce. We campaign for Dems, fight foreign influence & have unrivaled online organizing program.",117345,424010,27343,1977,"Washington, DC",Democratic Coalition,TheDemCoalition,178396,,http://www.democraticcoalition.org,true
,Sat Jul 11 16:37:55 +0000 2020,BidenPledgesAllegianceToUS,https://twitter.com/TheDemCoalition/status/1281983738914705408/video/1,,0,1281991117681172485,,,,en,,false,729,1281991038060703744,th_pan,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @th_pan: I want my grandchildren living in Biden’s USA

#BidenPledgesAllegianceToUS 

https://t.co/9iOidIzACJ",https://twitter.com/TheDemCoalition/status/1281991117681172485,Sat Mar 26 21:25:24 +0000 2016,TheDemCoalition,false,"We help run #TheResistance and established the #ImpeachmentTaskForce. We campaign for Dems, fight foreign influence & have unrivaled online organizing program.",117345,424010,27343,1977,"Washington, DC",Democratic Coalition,TheDemCoalition,178396,,http://www.democraticcoalition.org,true
,Thu Jul 23 10:22:52 +0000 2020,,,https://www.nbcnews.com/politics/white-house/white-house-executive-office-cafeteria-closed-after-positive-coronavirus-test-n1234662,361,1286245389071507468,,,,en,,false,208,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The White House is conducting contact tracing after a cafeteria worker tested positive for COVID-19.

See, Trump understands testing and contact tracing is important to protect him - he just doesn't want to spend any more money on it to protect you.

https://t.co/hlqzjSricT",https://twitter.com/TheDemCoalition/status/1286245389071507468,Sat Mar 26 21:25:24 +0000 2016,TheDemCoalition,false,"We help run #TheResistance and established the #ImpeachmentTaskForce. We campaign for Dems, fight foreign influence & have unrivaled online organizing program.",117345,424010,27343,1977,"Washington, DC",Democratic Coalition,TheDemCoalition,178396,,http://www.democraticcoalition.org,true
,Thu Jul 02 06:52:16 +0000 2020,,,,0,1278582245398216705,,,,en,,,704,1278508953006194694,SiegelAtty,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SiegelAtty: The Russian bounties were being paid by the same GRU unit that attacked our elections, according to @RepAdamSchiff on @madd…",https://twitter.com/WhiteHouseWacko/status/1278582245398216705,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Wed Jul 22 02:08:45 +0000 2020,,,https://www.huffpost.com/entry/susan-collins-trump-reelection-support_n_5f15abbdc5b6cec246c5a358,2140,1285758650351575043,,,,en,,false,415,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hilarious  https://t.co/yUr8S28oFU,https://twitter.com/MollyJongFast/status/1285758650351575043,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825540,786303,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218941,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Sun Jul 19 23:43:58 +0000 2020,,,,0,1284997438567309317,,,,en,,,6356,1284995829011447809,joncoopertweets,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","RT @joncoopertweets: The cognitive test is a tool for assessing people for dementia. Trump said “They get very hard, the last five question…",https://twitter.com/TheDemCoalition/status/1284997438567309317,Sat Mar 26 21:25:24 +0000 2016,TheDemCoalition,false,"We help run #TheResistance and established the #ImpeachmentTaskForce. We campaign for Dems, fight foreign influence & have unrivaled online organizing program.",117345,424010,27343,1977,"Washington, DC",Democratic Coalition,TheDemCoalition,178396,,http://www.democraticcoalition.org,true
,Fri Jul 24 16:35:39 +0000 2020,BidenCoalition,,,0,1286701591081488386,,,,en,,,12,1286697627111657473,natkatsal,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @natkatsal: Use your creativity to share why you support @JoeBiden! Leading up to the DNC, each week the #BidenCoalition Pinterest team…",https://twitter.com/Women4Biden/status/1286701591081488386,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17178,74882,2612,237,The White House,WomenForBidenHarris,Women4Biden,14549,,,false
,Fri Jul 03 15:06:14 +0000 2020,,,,0,1279068941843861506,,,,en,,,465,1279063989947895808,Amy_Siskind,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Amy_Siskind: Mulls?  Russia isn’t *in* the G7.  Trump would be adding them.  JFC - how is he getting away with this?,https://twitter.com/joncoopertweets/status/1279068941843861506,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Wed Jul 22 12:11:44 +0000 2020,,,,0,1285910399653761025,,,,en,,,2236,1285902598940307457,fred_guttenberg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @fred_guttenberg: I am voting for @JoeBiden.  He won't use this office for personal gain.  Today's reminder DONALD TRUMP IS LETTING THE…,https://twitter.com/joncoopertweets/status/1285910399653761025,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Thu Jul 02 16:56:45 +0000 2020,,,,0,1278734368924672001,,,,en,,,394,1278710579138490370,BillyBaldwin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BillyBaldwin: Donald Trump: the first US President to absolutely obliterate the title… “Leader of the Free World.”

They laugh at that…",https://twitter.com/joncoopertweets/status/1278734368924672001,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Tue Jul 07 01:43:08 +0000 2020,,,https://wapo.st/322J2sH,336,1280316388918231040,,,,en,,false,110,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Our own @PaulDEaton52 was a senior military participant in this exercise, war gaming a scenario in which Trump narrowly loses.

The results are downright terrifying, as outlined in this piece.

We must overwhelmingly defeat Trump.

https://t.co/rCOoiWkZad",https://twitter.com/votevets/status/1280316388918231040,Mon Sep 29 16:00:48 +0000 2008,votevets,false,"Blocked by @realDonaldTrump. Since 2006, 700K veterans, military families, & supporters have been electing Veterans to office & fighting for progressive values.",19391,275213,5455,1870,United States,VoteVets (Text VOTEVETS to 88424),votevets,23854,,https://linktr.ee/VoteVets,true
,Thu Jul 23 00:17:59 +0000 2020,,,,0,1286093163007025153,,,,en,,,25427,1286089896310931457,JoeBiden,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JoeBiden: Let me be clear: If vote-by-mail is good enough for Donald Trump and his administration, then it's good enough for all of us.…",https://twitter.com/Women4Biden/status/1286093163007025153,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17178,74882,2612,237,The White House,WomenForBidenHarris,Women4Biden,14549,,,false
,Fri Jul 10 14:24:30 +0000 2020,COVID19,,,0,1281595154386817026,,,,en,,,155,1281536645095813121,ChrisLu44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChrisLu44: New ABC/Ipsos poll: net approval for Trump’s handling of #COVID19 has gone from +12 to -34 in four months

His net approval…",https://twitter.com/joncoopertweets/status/1281595154386817026,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Sat Jul 11 18:37:40 +0000 2020,,,,0,1282021254602596352,,,,en,,,50,1281972694058242048,Jersey_Craig,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Jersey_Craig: Image: Me, in front of Trump International on the Sunday after the 2016 presidential election.  

Trump blocked me on Twi…",https://twitter.com/joncoopertweets/status/1282021254602596352,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Fri Jul 10 06:20:04 +0000 2020,,,,0,1281473241555496963,,,,en,,,84,1281442038529974273,johnpavlovitz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @johnpavlovitz: .@realDonaldTrump is a small, fragile, man-child and he has nothing but contempt for our servicemen and servicewomen.

A…",https://twitter.com/WhiteHouseWacko/status/1281473241555496963,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Sun Jul 12 22:51:17 +0000 2020,DonaldTrumpJr VoterFraud,,,0,1282447468894973954,,,,en,,,5803,1282373932193124352,AprilDRyan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AprilDRyan: So #DonaldTrumpJr tweeted a story on #VoterFraud in West Virginia to make a point about voting by mail; only to be embarras…,https://twitter.com/WhiteHouseWacko/status/1282447468894973954,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Wed Jul 22 16:12:51 +0000 2020,,,,0,1285971074556071942,,,,en,,,3110,1285908762444922883,ryangrim,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ryangrim: NEW: Trump’s postal service is piloting a new program that will take already-delayed first-class mail and delay it further, b…",https://twitter.com/joncoopertweets/status/1285971074556071942,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Sun Jul 12 22:51:43 +0000 2020,,,,0,1282447576046858240,,,,en,,,250,1282435944453267456,kazweida,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kazweida: This is exactly why the Trump administration is ignoring coronavirus.,https://twitter.com/WhiteHouseWacko/status/1282447576046858240,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Tue Jul 21 18:01:49 +0000 2020,,,,0,1285636112631857152,realDonaldTrump,1285520982648729600,25073877,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realDonaldTrump The polls say the game's over for you already.,https://twitter.com/WhiteHouseWacko/status/1285636112631857152,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Fri Jul 24 02:30:41 +0000 2020,,,,0,1286488946260627461,,,,en,,,325,1286476511034441733,EliStokols,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EliStokols: As Trump plays Mr. Tough Guy on Hannity, a reminder that his notions of cities (diverse, scary!) and suburbs  (white) are d…",https://twitter.com/WhiteHouseWacko/status/1286488946260627461,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Thu Jul 23 22:26:58 +0000 2020,,,,0,1286427614475964418,,,,en,,,2731,1286348097291816960,JoeBiden,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JoeBiden: Care jobs are ready to be filled right now, allowing millions of people — primarily women — to get back to work immediately.…",https://twitter.com/joncoopertweets/status/1286427614475964418,Sun Mar 29 20:12:52 +0000 2009,joncoopertweets,false,Formerly National Finance Chair of Draft Biden 2016; Long Island Campaign Chair for @BarackObama; Majority Leader of Suffolk County Legislature (NY). Views=Mine,192966,696840,49740,2420,New York,Jon Cooper 🇺🇸,joncoopertweets,227978,,,true
,Fri Jul 24 10:32:41 +0000 2020,Resist MeToo,,https://www.seattletimes.com/nation-world/nation-politics/0casio-cortez-dems-assail-mens-abusive-treatment-of-women/,789,1286610245708656640,,,,en,,false,273,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A day after rejecting a pathetic offer of contrition from @RepTedYoho for his verbal assault, @AOC and more than a dozen colleagues cast the incident as all-too-common behavior by men, including @realDonaldTrump and others in the @GOP.

#Resist 
#MeToo 

https://t.co/6udGI5EMrb",https://twitter.com/TheDemCoalition/status/1286610245708656640,Sat Mar 26 21:25:24 +0000 2016,TheDemCoalition,false,"We help run #TheResistance and established the #ImpeachmentTaskForce. We campaign for Dems, fight foreign influence & have unrivaled online organizing program.",117345,424010,27343,1977,"Washington, DC",Democratic Coalition,TheDemCoalition,178396,,http://www.democraticcoalition.org,true
,Wed Jul 22 04:09:21 +0000 2020,,,,0,1285789000964337665,,,,en,,,322,1285748487326441474,Weinsteinlaw,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Weinsteinlaw: New Biden Victory Fund Event: A Virtual Conversation with @BarackObama. Tuesday, July 28. RSVP here: https://t.co/QUTspF0…",https://twitter.com/WhiteHouseWacko/status/1285789000964337665,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Fri Jul 03 03:01:03 +0000 2020,,,,0,1278886442375114752,,,,en,,,6726,1278882366182866950,AshaRangappa_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AshaRangappa_: I was scared. But I’ll be honest: I thought our institutions and political norms would keep us on track until the next e…,https://twitter.com/WhiteHouseWacko/status/1278886442375114752,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Thu Jul 02 10:53:02 +0000 2020,,,,0,1278642833763659776,,,,en,,,1619,1278514046552195074,PhilippeReines,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @PhilippeReines: CNN: “trump’s briefers discovered that when his oral briefing included intelligence related to Russia's malign activiti…,https://twitter.com/WhiteHouseWacko/status/1278642833763659776,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
,Sun Jul 12 00:41:40 +0000 2020,,,,0,1282112856620560385,,,,en,,,88,1282110404928430081,covie_93,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @roper_93: This is how they are reacting to Trump finally wearing a mask, 137,403 deaths and 3,355,646 cases later. 

Unfuckingbelievabl…",https://twitter.com/WhiteHouseWacko/status/1282112856620560385,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62772,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138733,,,false
